enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target
30898,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,134,stay
27910,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,22,stay
4994,city_67,841.25,Female,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,58,stay
24860,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,84,switch
2079,city_76,723.5,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,17,stay
19464,city_136,872.75,Male,No relevent experience,no_enrollment,Masters,STEM,5,5000-9999,,45,stay
22080,city_103,890.0,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Funded Startup,139,stay
2141,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,14,switch
15844,city_103,890.0,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,56,stay
3688,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,79,stay
32674,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,22,stay
21847,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,7,stay
21165,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,13,stay
22874,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,48,stay
17914,city_39,873.5,Male,No relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,113,stay
11724,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,20,stay
23680,city_145,616.25,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,336,switch
19965,city_65,801.5,Female,Has relevent experience,Full time course,Graduate,STEM,4,50-99,,8,stay
29143,city_103,890.0,Male,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,108,stay
1861,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Public Sector,8,stay
26302,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,90,switch
20317,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,47,stay
30980,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,Other,2,10000+,Public Sector,43,switch
22410,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,switch
31271,city_77,822.5,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,100-500,,304,stay
28628,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,107,stay
25752,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,41,stay
4805,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,96,stay
27590,city_43,587.0,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Public Sector,7,switch
26648,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,47,stay
24447,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,182,stay
28595,city_67,841.25,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,36,stay
25939,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,3,1000-4999,Public Sector,72,switch
32757,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,28,switch
461,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,51,stay
847,city_23,874.25,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,10/49,Pvt Ltd,20,stay
14851,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,107,stay
32678,city_42,622.25,Other,Has relevent experience,Full time course,Graduate,Arts,<1,1000-4999,,4,stay
26918,city_16,882.5,Male,No relevent experience,Full time course,Phd,STEM,5,5000-9999,Public Sector,13,switch
7323,city_118,741.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Early Stage Startup,50,switch
3087,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,No Major,>20,100-500,Pvt Ltd,116,stay
10661,city_10,871.25,Male,Has relevent experience,no_enrollment,Phd,STEM,18,10000+,Pvt Ltd,6,switch
3943,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,1,10/49,Public Sector,16,switch
22400,city_11,612.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,48,switch
16322,city_99,886.25,Male,No relevent experience,no_enrollment,Graduate,Business Degree,7,50-99,Pvt Ltd,44,stay
31774,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,45,switch
17939,city_36,869.75,Male,Has relevent experience,Part time course,High School,,10,50-99,Public Sector,47,stay
20212,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,151,stay
32718,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,166,stay
5881,city_83,892.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,306,stay
26875,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Pvt Ltd,50,stay
12696,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,14,stay
9577,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,180,stay
6194,city_36,869.75,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Public Sector,155,stay
12670,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,9,switch
9392,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,89,stay
2144,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,2,stay
1817,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,47,stay
19089,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,17,stay
29013,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,96,switch
5447,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,7,,Pvt Ltd,28,stay
18291,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,57,stay
13993,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,89,stay
9666,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,40,stay
9265,city_73,765.5,Male,Has relevent experience,Part time course,High School,,13,5000-9999,Pvt Ltd,90,stay
2949,city_83,892.25,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,26,stay
13041,city_65,801.5,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,112,stay
11924,city_1,835.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,76,stay
16826,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,20,stay
19595,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Funded Startup,96,stay
33124,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,7,stay
17684,city_40,781.9999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,118,stay
7503,city_99,886.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,12,stay
4323,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,65,stay
19284,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,44,stay
9809,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,29,stay
24816,city_103,890.0,Male,No relevent experience,Full time course,Masters,STEM,13,1000-4999,Public Sector,62,stay
15088,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Funded Startup,107,stay
10549,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,100,stay
23274,city_27,836.0,Male,Has relevent experience,no_enrollment,High School,,10,10/49,Early Stage Startup,76,stay
31334,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,48,stay
26671,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,32,stay
21451,city_102,803.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,82,stay
2413,city_23,874.25,Male,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,69,stay
30732,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,87,stay
4696,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,34,stay
658,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,19,stay
9459,city_114,894.5,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,16,stay
12641,city_90,723.5,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,306,stay
12300,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,67,stay
13985,city_65,801.5,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,152,stay
2775,city_90,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Funded Startup,308,switch
239,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,214,stay
1309,city_160,890.0,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,30,stay
30589,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,196,switch
17870,city_23,874.25,Male,Has relevent experience,Full time course,High School,,3,10000+,Pvt Ltd,29,stay
17964,city_114,894.5,Male,Has relevent experience,no_enrollment,Phd,STEM,20,500-999,Pvt Ltd,31,stay
16273,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,43,switch
29097,city_28,904.25,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,22,stay
17761,city_18,818.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,16,stay
540,city_99,886.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,48,stay
14246,city_16,882.5,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,13,stay
26822,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,NGO,226,stay
4983,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,10000+,Pvt Ltd,336,stay
22751,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,204,stay
15572,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,22,switch
21293,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,9,stay
26523,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,22,stay
33015,city_71,863.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,42,stay
26039,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,1,1000-4999,Public Sector,10,switch
5722,city_104,893.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,49,stay
33196,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,42,stay
21487,city_102,803.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,28,stay
15228,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,61,stay
31659,city_67,841.25,Male,Has relevent experience,Full time course,High School,,16,10000+,Pvt Ltd,14,stay
5646,city_67,841.25,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,23,stay
31331,city_50,871.9999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,282,stay
5725,city_9,757.25,Female,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,222,stay
14394,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,146,stay
26568,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,27,stay
19187,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,226,stay
23299,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,23,switch
10347,city_27,836.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,7,stay
19282,city_99,886.25,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,4,stay
14211,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,49,stay
21757,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,2,100-500,Pvt Ltd,13,stay
11299,city_36,869.75,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,99,stay
29016,city_21,668.0,Male,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,214,stay
32038,city_103,890.0,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,34,switch
3639,city_73,765.5,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,76,stay
25282,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,5,stay
6065,city_90,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,,6,switch
12585,city_21,668.0,Male,No relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,52,switch
8399,city_103,890.0,Male,Has relevent experience,no_enrollment,Primary School,,>20,100-500,Pvt Ltd,19,switch
8635,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,150,switch
11018,city_74,634.25,Male,Has relevent experience,Full time course,Masters,Humanities,3,50-99,Pvt Ltd,21,switch
27597,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,Other,15,1000-4999,Pvt Ltd,145,stay
4049,city_160,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,29,stay
12792,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,<10,Early Stage Startup,48,stay
17571,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,68,stay
26718,city_103,890.0,Male,Has relevent experience,Part time course,Graduate,STEM,11,1000-4999,NGO,160,stay
16030,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,155,stay
6212,city_160,890.0,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,21,switch
4076,city_114,894.5,Male,Has relevent experience,Part time course,Graduate,STEM,18,1000-4999,Pvt Ltd,128,stay
8198,city_16,882.5,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,21,stay
17299,city_83,892.25,Male,No relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Public Sector,46,switch
29120,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,204,stay
11420,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,99,stay
33273,city_102,803.0,Male,Has relevent experience,Part time course,High School,,17,50-99,Pvt Ltd,20,stay
25593,city_103,890.0,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,54,stay
28788,city_75,904.25,Male,No relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,28,stay
29494,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,2,,Public Sector,50,switch
21170,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,14,switch
9861,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,Other,17,10000+,Public Sector,94,stay
28963,city_61,884.75,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,216,stay
16612,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,56,stay
9872,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,81,stay
12967,city_46,771.5,Male,Has relevent experience,Full time course,Masters,STEM,15,500-999,Public Sector,110,stay
32010,city_103,890.0,Male,Has relevent experience,Part time course,Graduate,STEM,11,10000+,Pvt Ltd,36,switch
4130,city_57,849.5,Other,Has relevent experience,Full time course,Masters,STEM,10,500-999,Pvt Ltd,36,stay
346,city_50,871.9999999999999,Male,Has relevent experience,no_enrollment,High School,,>20,500-999,Pvt Ltd,37,stay
22794,city_21,668.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,22,switch
16064,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,220,stay
18921,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,59,stay
32976,city_75,904.25,Male,No relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,26,stay
22201,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,160,stay
25701,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,15,10000+,Pvt Ltd,39,stay
124,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,34,switch
31380,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,17,stay
12358,city_143,755.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,,77,switch
1334,city_114,894.5,Male,Has relevent experience,Full time course,Masters,STEM,15,500-999,Pvt Ltd,78,stay
32527,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,58,stay
32098,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,77,stay
31360,city_23,874.25,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,9,stay
11279,city_165,877.25,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,23,stay
25020,city_11,612.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Public Sector,29,switch
8759,city_116,757.25,Male,Has relevent experience,no_enrollment,Primary School,,>20,<10,Funded Startup,1,stay
23374,city_50,871.9999999999999,Male,Has relevent experience,no_enrollment,High School,,16,5000-9999,Pvt Ltd,106,stay
27623,city_11,612.5,Male,Has relevent experience,Part time course,Graduate,STEM,17,10/49,Funded Startup,98,stay
1567,city_21,668.0,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,21,switch
3762,city_16,882.5,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,144,stay
8354,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,26,switch
5930,city_73,765.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,102,stay
11170,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,54,stay
132,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,<10,,19,stay
8497,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,NGO,21,stay
1253,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,42,stay
24122,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,284,stay
22512,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,17,100-500,Pvt Ltd,28,stay
27483,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,89,switch
6447,city_160,890.0,Male,No relevent experience,Full time course,High School,,8,100-500,Public Sector,48,stay
1998,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,NGO,21,stay
17994,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,75,switch
1675,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,NGO,12,stay
25134,city_16,882.5,Female,Has relevent experience,Part time course,Graduate,No Major,16,<10,Pvt Ltd,45,stay
26400,city_46,771.5,Male,Has relevent experience,no_enrollment,High School,,4,500-999,Pvt Ltd,31,stay
30561,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,62,switch
2969,city_105,795.5,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,,28,stay
31456,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,54,stay
13297,city_143,755.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,28,stay
8492,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,76,stay
2749,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,103,stay
14034,city_73,765.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Public Sector,9,stay
31685,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,43,stay
12693,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,92,stay
10731,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,39,stay
28824,city_19,711.5,Male,No relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,35,stay
32691,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,64,stay
3790,city_114,894.5,Other,Has relevent experience,no_enrollment,High School,,14,50-99,Funded Startup,70,stay
17049,city_103,890.0,Female,Has relevent experience,no_enrollment,Masters,Arts,5,5000-9999,Public Sector,30,stay
18789,city_11,612.5,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,70,stay
11866,city_150,723.5,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,37,stay
22730,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,10000+,Pvt Ltd,21,stay
19826,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,21,stay
4688,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,15,stay
11754,city_36,869.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,60,stay
20411,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,21,switch
14778,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,Other,1,<10,Pvt Ltd,19,switch
4490,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,42,stay
9629,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,166,switch
389,city_28,904.25,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Public Sector,141,stay
16820,city_73,765.5,Female,Has relevent experience,no_enrollment,,,2,50-99,,17,stay
30362,city_19,711.5,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,13,switch
12721,city_65,801.5,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,25,stay
11156,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,322,stay
6592,city_10,871.25,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Public Sector,4,stay
6273,city_21,668.0,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,66,stay
26650,city_114,894.5,Male,Has relevent experience,Full time course,High School,,9,50-99,Pvt Ltd,7,stay
26514,city_19,711.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,,11,stay
16564,city_16,882.5,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,17,stay
28723,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,50,stay
14086,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,58,stay
18178,city_20,797.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,79,stay
27608,city_100,865.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,38,stay
3279,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,66,stay
2026,city_28,904.25,Male,No relevent experience,no_enrollment,High School,,2,100-500,Other,16,stay
28613,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,15,10/49,Pvt Ltd,53,stay
21024,city_103,890.0,Male,No relevent experience,no_enrollment,Phd,STEM,15,100-500,NGO,9,switch
9125,city_28,904.25,Male,No relevent experience,no_enrollment,High School,,3,100-500,,55,stay
29773,city_78,634.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Early Stage Startup,96,stay
19233,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,56,stay
26562,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,92,stay
26503,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,20,stay
13226,city_155,617.0,Male,Has relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,102,stay
16148,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,,10000+,Pvt Ltd,136,stay
22576,city_114,894.5,Male,Has relevent experience,Full time course,High School,,4,100-500,Pvt Ltd,92,stay
16853,city_16,882.5,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,34,stay
32647,city_102,803.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,100,stay
